idFrameScenario,idFrameChild,scenarioName,childFrameName,idFeScenario,idFeChild,feScenarioName,feChildName,feRelationType
1178,1177,Fire_emergency_scenario,Firefighting,11112,11102,Responder,Firefighter,subframe
1178,1179,Fire_emergency_scenario,Emergency_fire,11109,11116,Fire,Fire,subframe
1178,1179,Fire_emergency_scenario,Emergency_fire,11111,11120,Place,Place,subframe
1178,1179,Fire_emergency_scenario,Emergency_fire,11114,11121,Time,Time,subframe
1437,18,Awareness_change_scenario,Coming_to_believe,13175,228,Experiencer,Cognizer,perspective_on
1437,18,Awareness_change_scenario,Coming_to_believe,13174,230,Phenomenon,Content,perspective_on
1437,18,Awareness_change_scenario,Coming_to_believe,13179,238,Place,Place,perspective_on
1437,18,Awareness_change_scenario,Coming_to_believe,13178,236,Time,Time,perspective_on
1437,1036,Awareness_change_scenario,Enter_awareness,13175,9914,Experiencer,Experiencer,perspective_on
1437,1036,Awareness_change_scenario,Enter_awareness,13174,9913,Phenomenon,Phenomenon,perspective_on
1437,1036,Awareness_change_scenario,Enter_awareness,13176,9916,Circumstances,Circumstances,perspective_on
1437,1036,Awareness_change_scenario,Enter_awareness,13177,9918,Frequency,Frequency,perspective_on
1437,1036,Awareness_change_scenario,Enter_awareness,13179,13192,Place,Place,perspective_on
1437,1036,Awareness_change_scenario,Enter_awareness,13178,13193,Time,Time,perspective_on
1437,1036,Awareness_change_scenario,Enter_awareness,13180,13191,Explanation,Explanation,perspective_on
1225,1226,Tourism_scenario_stay,Tourism_scenario_departure,11450,11467,Attraction,Destination,precedes
1225,1226,Tourism_scenario_stay,Tourism_scenario_departure,11451,11470,Place,Place,precedes
1225,1226,Tourism_scenario_stay,Tourism_scenario_departure,11452,11466,Tourist,Tourist,precedes
1225,1226,Tourism_scenario_stay,Tourism_scenario_departure,11456,11471,Manner,Manner,precedes
1225,1226,Tourism_scenario_stay,Tourism_scenario_departure,11457,11472,Means,Means,precedes
1225,1226,Tourism_scenario_stay,Tourism_scenario_departure,11458,11464,Means_of_transportation,Means_of_transportation,precedes
1225,1226,Tourism_scenario_stay,Tourism_scenario_departure,11459,11465,Origin,Origin,precedes
1225,1226,Tourism_scenario_stay,Tourism_scenario_departure,11455,11469,Purpose,Purpose,precedes
1225,1226,Tourism_scenario_stay,Tourism_scenario_departure,11460,11473,Time,Time,precedes
1225,1226,Tourism_scenario_stay,Tourism_scenario_departure,11461,11476,Accompanying_party,Accompanying_party,precedes
1225,1226,Tourism_scenario_stay,Tourism_scenario_departure,11462,11477,Frequency,Frequency,precedes
1225,1229,Tourism_scenario_stay,Event_tourism,11450,11505,Attraction,Attraction,subframe
1225,1229,Tourism_scenario_stay,Event_tourism,11451,11506,Place,Place,subframe
1225,1229,Tourism_scenario_stay,Event_tourism,11452,11503,Tourist,Tourist,subframe
1225,1229,Tourism_scenario_stay,Event_tourism,11453,11504,Depictive,Event,subframe
1225,1229,Tourism_scenario_stay,Event_tourism,11454,11513,Duration,Duration,subframe
1225,1229,Tourism_scenario_stay,Event_tourism,11456,11507,Manner,Manner,subframe
1225,1229,Tourism_scenario_stay,Event_tourism,11455,11509,Purpose,Purpose,subframe
1225,1229,Tourism_scenario_stay,Event_tourism,11460,11508,Time,Time,subframe
1225,1229,Tourism_scenario_stay,Event_tourism,11461,11512,Accompanying_party,Accompanying_party,subframe
1225,1229,Tourism_scenario_stay,Event_tourism,11462,11511,Frequency,Frequency,subframe
1225,1229,Tourism_scenario_stay,Event_tourism,11463,11510,Reason,Reason,subframe
1225,1240,Tourism_scenario_stay,Attraction_tourism,,,,,
1225,1259,Tourism_scenario_stay,Tourist_activities,11450,11745,Attraction,Activity,subframe
1225,1259,Tourism_scenario_stay,Tourist_activities,11451,11746,Place,Place,subframe
1225,1259,Tourism_scenario_stay,Tourist_activities,11452,11744,Tourist,Tourist,subframe
1225,1259,Tourism_scenario_stay,Tourist_activities,11453,11757,Depictive,Description,subframe
1225,1259,Tourism_scenario_stay,Tourist_activities,11454,11750,Duration,Duration,subframe
1225,1259,Tourism_scenario_stay,Tourist_activities,11456,11755,Manner,Manner,subframe
1225,1259,Tourism_scenario_stay,Tourist_activities,11457,11753,Means,Means,subframe
1225,1259,Tourism_scenario_stay,Tourist_activities,11458,11756,Means_of_transportation,Means_of_transportation,subframe
1225,1259,Tourism_scenario_stay,Tourist_activities,11459,11754,Origin,Source,subframe
1225,1259,Tourism_scenario_stay,Tourist_activities,11455,11748,Purpose,Purpose,subframe
1225,1259,Tourism_scenario_stay,Tourist_activities,11460,11751,Time,Time,subframe
1225,1259,Tourism_scenario_stay,Tourist_activities,11461,11747,Accompanying_party,Accompanying_party,subframe
1225,1259,Tourism_scenario_stay,Tourist_activities,11462,11752,Frequency,Frequency,subframe
1225,1259,Tourism_scenario_stay,Tourist_activities,11463,11749,Reason,Reason,subframe
1225,835,Tourism_scenario_stay,Temporary_stay,11450,8196,Attraction,Location,subframe
1225,835,Tourism_scenario_stay,Temporary_stay,11451,8196,Place,Location,subframe
1225,835,Tourism_scenario_stay,Temporary_stay,11452,8195,Tourist,Guest,subframe
1225,835,Tourism_scenario_stay,Temporary_stay,11453,8206,Depictive,Descriptor,subframe
1225,835,Tourism_scenario_stay,Temporary_stay,11454,8197,Duration,Duration,subframe
1225,835,Tourism_scenario_stay,Temporary_stay,11456,8203,Manner,Manner,subframe
1225,835,Tourism_scenario_stay,Temporary_stay,11457,8202,Means,Means,subframe
1225,835,Tourism_scenario_stay,Temporary_stay,11455,8201,Purpose,Purpose,subframe
1225,835,Tourism_scenario_stay,Temporary_stay,11460,8199,Time,Time,subframe
1225,835,Tourism_scenario_stay,Temporary_stay,11461,8198,Accompanying_party,Co-participant,subframe
1225,835,Tourism_scenario_stay,Temporary_stay,11462,8204,Frequency,Frequency,subframe
1225,835,Tourism_scenario_stay,Temporary_stay,11450,8196,Attraction,Location,subframe
1225,835,Tourism_scenario_stay,Temporary_stay,11451,8196,Place,Location,subframe
1225,835,Tourism_scenario_stay,Temporary_stay,11452,8195,Tourist,Guest,subframe
1225,835,Tourism_scenario_stay,Temporary_stay,11453,8206,Depictive,Descriptor,subframe
1225,835,Tourism_scenario_stay,Temporary_stay,11454,8197,Duration,Duration,subframe
1225,835,Tourism_scenario_stay,Temporary_stay,11456,8203,Manner,Manner,subframe
1225,835,Tourism_scenario_stay,Temporary_stay,11457,8202,Means,Means,subframe
1225,835,Tourism_scenario_stay,Temporary_stay,11455,8201,Purpose,Purpose,subframe
1225,835,Tourism_scenario_stay,Temporary_stay,11460,8199,Time,Time,subframe
1225,835,Tourism_scenario_stay,Temporary_stay,11461,8198,Accompanying_party,Co-participant,subframe
1225,835,Tourism_scenario_stay,Temporary_stay,11462,8204,Frequency,Frequency,subframe
1225,1293,Tourism_scenario_stay,Go_places,11450,12044,Attraction,Area,subframe
1225,1293,Tourism_scenario_stay,Go_places,11451,12031,Place,Place,subframe
1225,1293,Tourism_scenario_stay,Go_places,11452,12030,Tourist,Tourist,subframe
1225,1293,Tourism_scenario_stay,Go_places,11453,12042,Depictive,Depictive,subframe
1225,1293,Tourism_scenario_stay,Go_places,11454,12035,Duration,Duration,subframe
1225,1293,Tourism_scenario_stay,Go_places,11456,12040,Manner,Manner,subframe
1225,1293,Tourism_scenario_stay,Go_places,11457,12038,Means,Means,subframe
1225,1293,Tourism_scenario_stay,Go_places,11458,12041,Means_of_transportation,Means_of_transportation,subframe
1225,1293,Tourism_scenario_stay,Go_places,11459,12039,Origin,Origin,subframe
1225,1293,Tourism_scenario_stay,Go_places,11455,12033,Purpose,Purpose,subframe
1225,1293,Tourism_scenario_stay,Go_places,11460,12036,Time,Time,subframe
1225,1293,Tourism_scenario_stay,Go_places,11461,12032,Accompanying_party,Accompanying_party,subframe
1225,1293,Tourism_scenario_stay,Go_places,11462,12037,Frequency,Frequency,subframe
1225,1293,Tourism_scenario_stay,Go_places,11463,12034,Reason,Reason,subframe
1225,1176,Tourism_scenario_stay,Emergency,,,,,
1226,1278,Tourism_scenario_departure,Tourist_departure_locality,11464,11949,Means_of_transportation,Means_of_transportation,subframe
1226,1278,Tourism_scenario_departure,Tourist_departure_locality,11465,11943,Origin,Source,subframe
1226,1278,Tourism_scenario_departure,Tourist_departure_locality,11466,11942,Tourist,Tourist,subframe
1226,1278,Tourism_scenario_departure,Tourist_departure_locality,11467,11945,Destination,Destination,subframe
1226,1278,Tourism_scenario_departure,Tourist_departure_locality,11468,11950,Distance,Distance,subframe
1226,1278,Tourism_scenario_departure,Tourist_departure_locality,11471,11946,Manner,Manner,subframe
1226,1278,Tourism_scenario_departure,Tourist_departure_locality,11472,11947,Means,Means,subframe
1226,1278,Tourism_scenario_departure,Tourist_departure_locality,11470,11952,Place,Place,subframe
1226,1278,Tourism_scenario_departure,Tourist_departure_locality,11469,11953,Purpose,Purpose,subframe
1226,1278,Tourism_scenario_departure,Tourist_departure_locality,11475,11948,Speed,Speed,subframe
1226,1278,Tourism_scenario_departure,Tourist_departure_locality,11473,11951,Time,Time,subframe
1226,1278,Tourism_scenario_departure,Tourist_departure_locality,11474,11944,Trajectory,Trajectory,subframe
1226,1278,Tourism_scenario_departure,Tourist_departure_locality,11476,11954,Accompanying_party,Accompanying_party,subframe
1226,1424,Tourism_scenario_departure,Tourist_departure_lodging,,,,,
1227,577,Tourism_scenario_preparation,Exchange_currency,11479,5676,Tourist,Money_owner,subframe
1227,577,Tourism_scenario_preparation,Exchange_currency,11484,5684,Manner,Manner,subframe
1227,577,Tourism_scenario_preparation,Exchange_currency,11485,5686,Means,Means,subframe
1227,577,Tourism_scenario_preparation,Exchange_currency,11486,5678,Origin,Source_currency,subframe
1227,577,Tourism_scenario_preparation,Exchange_currency,11483,5682,Place,Place,subframe
1227,577,Tourism_scenario_preparation,Exchange_currency,11482,5687,Purpose,Purpose,subframe
1227,577,Tourism_scenario_preparation,Exchange_currency,11487,5683,Time,Time,subframe
1227,1210,Tourism_scenario_preparation,Tourist_service_buy,11479,11340,Tourist,Tourist,subframe
1227,1210,Tourism_scenario_preparation,Tourist_service_buy,11478,11341,Touristic_Activity,Tourist_service,subframe
1227,1210,Tourism_scenario_preparation,Tourist_service_buy,11484,1758,Manner,Manner,subframe
1227,1210,Tourism_scenario_preparation,Tourist_service_buy,11485,1749,Means,Means,subframe
1227,1210,Tourism_scenario_preparation,Tourist_service_buy,11483,1754,Place,Place,subframe
1227,1210,Tourism_scenario_preparation,Tourist_service_buy,11482,1755,Purpose,Purpose,subframe
1227,1210,Tourism_scenario_preparation,Tourist_service_buy,11487,1757,Time,Time,subframe
1227,1210,Tourism_scenario_preparation,Tourist_service_buy,11489,11360,Reason,Reason,subframe
1227,1254,Tourism_scenario_preparation,Planning_by_tourist,11479,11676,Tourist,Tourist,subframe
1227,1254,Tourism_scenario_preparation,Planning_by_tourist,11478,11677,Touristic_Activity,Touristic_activity,subframe
1227,1254,Tourism_scenario_preparation,Planning_by_tourist,11480,11679,Destination,Destination,subframe
1227,1254,Tourism_scenario_preparation,Planning_by_tourist,11481,11687,Duration,Duration,subframe
1227,1254,Tourism_scenario_preparation,Planning_by_tourist,11484,11685,Manner,Manner,subframe
1227,1254,Tourism_scenario_preparation,Planning_by_tourist,11485,11684,Means,Means,subframe
1227,1254,Tourism_scenario_preparation,Planning_by_tourist,11486,11681,Origin,Source,subframe
1227,1254,Tourism_scenario_preparation,Planning_by_tourist,11483,11678,Place,Place,subframe
1227,1254,Tourism_scenario_preparation,Planning_by_tourist,11482,11680,Purpose,Purpose,subframe
1227,1254,Tourism_scenario_preparation,Planning_by_tourist,11487,11686,Time,Time,subframe
1227,1254,Tourism_scenario_preparation,Planning_by_tourist,11488,11683,Accompanying_party,Accompanying_party,subframe
1227,1254,Tourism_scenario_preparation,Planning_by_tourist,11489,11682,Reason,Reason,subframe
1227,1263,Tourism_scenario_preparation,Tourist_service_reserve,11479,11769,Tourist,Tourist,subframe
1227,1263,Tourism_scenario_preparation,Tourist_service_reserve,11478,11770,Touristic_Activity,Tourist_service,subframe
1227,1263,Tourism_scenario_preparation,Tourist_service_reserve,11480,11772,Destination,Destination,subframe
1227,1263,Tourism_scenario_preparation,Tourist_service_reserve,11481,11780,Duration,Duration,subframe
1227,1263,Tourism_scenario_preparation,Tourist_service_reserve,11484,11778,Manner,Manner,subframe
1227,1263,Tourism_scenario_preparation,Tourist_service_reserve,11485,11777,Means,Means,subframe
1227,1263,Tourism_scenario_preparation,Tourist_service_reserve,11486,11774,Origin,Source,subframe
1227,1263,Tourism_scenario_preparation,Tourist_service_reserve,11483,11771,Place,Place,subframe
1227,1263,Tourism_scenario_preparation,Tourist_service_reserve,11482,11773,Purpose,Purpose,subframe
1227,1263,Tourism_scenario_preparation,Tourist_service_reserve,11487,11779,Time,Time,subframe
1227,1263,Tourism_scenario_preparation,Tourist_service_reserve,11488,11776,Accompanying_party,Accompanying_party,subframe
1227,1263,Tourism_scenario_preparation,Tourist_service_reserve,11489,11775,Reason,Reason,subframe
1227,1275,Tourism_scenario_preparation,Get_document,11479,11904,Tourist,Tourist,subframe
1227,1275,Tourism_scenario_preparation,Get_document,11480,11907,Destination,Destination,subframe
1227,1275,Tourism_scenario_preparation,Get_document,11481,11914,Duration,Duration,subframe
1227,1275,Tourism_scenario_preparation,Get_document,11484,11912,Manner,Manner,subframe
1227,1275,Tourism_scenario_preparation,Get_document,11485,11911,Means,Means,subframe
1227,1275,Tourism_scenario_preparation,Get_document,11483,11906,Place,Place,subframe
1227,1275,Tourism_scenario_preparation,Get_document,11482,11908,Purpose,Purpose,subframe
1227,1275,Tourism_scenario_preparation,Get_document,11487,11913,Time,Time,subframe
1227,1275,Tourism_scenario_preparation,Get_document,11488,11910,Accompanying_party,Accompanying_party,subframe
1227,1275,Tourism_scenario_preparation,Get_document,11489,11909,Reason,Reason,subframe
1228,315,Tourism_scenario,Travel,11493,3314,Place,Place,using
1228,315,Tourism_scenario,Travel,11501,3295,Duration,Duration,using
1228,315,Tourism_scenario,Travel,11499,3297,Manner,Manner,using
1228,315,Tourism_scenario,Travel,11498,3298,Means,Means,using
1228,315,Tourism_scenario,Travel,11494,3308,Purpose,Purpose,using
1228,315,Tourism_scenario,Travel,11500,3304,Time,Time,using
1228,315,Tourism_scenario,Travel,11497,11364,Accompanying_party,Accompanying_party,using
1228,315,Tourism_scenario,Travel,11496,11365,Reason,Reason,using
1228,1224,Tourism_scenario,Arrival,11492,11435,Attraction,Destination,subframe
1228,1224,Tourism_scenario,Arrival,11493,11441,Place,Place,subframe
1228,1224,Tourism_scenario,Arrival,11491,11437,Tourist,Tourist,subframe
1228,1224,Tourism_scenario,Arrival,11501,11439,Duration,Duration,subframe
1228,1224,Tourism_scenario,Arrival,11499,11442,Manner,Manner,subframe
1228,1224,Tourism_scenario,Arrival,11498,11443,Means,Means,subframe
1228,1224,Tourism_scenario,Arrival,11495,11444,Normal_location,Origin,subframe
1228,1224,Tourism_scenario,Arrival,11494,11440,Purpose,Purpose,subframe
1228,1224,Tourism_scenario,Arrival,11500,11445,Time,Time,subframe
1228,1224,Tourism_scenario,Arrival,11497,11448,Accompanying_party,Accompanying_party,subframe
1228,1224,Tourism_scenario,Arrival,11496,11449,Reason,Reason,subframe
1228,1225,Tourism_scenario,Tourism_scenario_stay,11492,11450,Attraction,Attraction,subframe
1228,1225,Tourism_scenario,Tourism_scenario_stay,11493,11451,Place,Place,subframe
1228,1225,Tourism_scenario,Tourism_scenario_stay,11491,11452,Tourist,Tourist,subframe
1228,1225,Tourism_scenario,Tourism_scenario_stay,11501,11454,Duration,Duration,subframe
1228,1225,Tourism_scenario,Tourism_scenario_stay,11499,11456,Manner,Manner,subframe
1228,1225,Tourism_scenario,Tourism_scenario_stay,11498,11457,Means,Means,subframe
1228,1225,Tourism_scenario,Tourism_scenario_stay,11495,11459,Normal_location,Origin,subframe
1228,1225,Tourism_scenario,Tourism_scenario_stay,11494,11455,Purpose,Purpose,subframe
1228,1225,Tourism_scenario,Tourism_scenario_stay,11500,11460,Time,Time,subframe
1228,1225,Tourism_scenario,Tourism_scenario_stay,11497,11461,Accompanying_party,Accompanying_party,subframe
1228,1225,Tourism_scenario,Tourism_scenario_stay,11496,11463,Reason,Reason,subframe
1228,1226,Tourism_scenario,Tourism_scenario_departure,11492,11465,Attraction,Origin,subframe
1228,1226,Tourism_scenario,Tourism_scenario_departure,11493,11470,Place,Place,subframe
1228,1226,Tourism_scenario,Tourism_scenario_departure,11491,11466,Tourist,Tourist,subframe
1228,1226,Tourism_scenario,Tourism_scenario_departure,11499,11471,Manner,Manner,subframe
1228,1226,Tourism_scenario,Tourism_scenario_departure,11498,11472,Means,Means,subframe
1228,1226,Tourism_scenario,Tourism_scenario_departure,11495,11467,Normal_location,Destination,subframe
1228,1226,Tourism_scenario,Tourism_scenario_departure,11494,11469,Purpose,Purpose,subframe
1228,1226,Tourism_scenario,Tourism_scenario_departure,11500,11473,Time,Time,subframe
1228,1226,Tourism_scenario,Tourism_scenario_departure,11497,11476,Accompanying_party,Accompanying_party,subframe
1228,1227,Tourism_scenario,Tourism_scenario_preparation,11492,11480,Attraction,Destination,subframe
1228,1227,Tourism_scenario,Tourism_scenario_preparation,11493,11483,Place,Place,subframe
1228,1227,Tourism_scenario,Tourism_scenario_preparation,11491,11479,Tourist,Tourist,subframe
1228,1227,Tourism_scenario,Tourism_scenario_preparation,11501,11481,Duration,Duration,subframe
1228,1227,Tourism_scenario,Tourism_scenario_preparation,11499,11484,Manner,Manner,subframe
1228,1227,Tourism_scenario,Tourism_scenario_preparation,11498,11485,Means,Means,subframe
1228,1227,Tourism_scenario,Tourism_scenario_preparation,11495,11486,Normal_location,Origin,subframe
1228,1227,Tourism_scenario,Tourism_scenario_preparation,11494,11482,Purpose,Purpose,subframe
1228,1227,Tourism_scenario,Tourism_scenario_preparation,11500,11487,Time,Time,subframe
1228,1227,Tourism_scenario,Tourism_scenario_preparation,11502,11478,Type,Touristic_Activity,subframe
1228,1227,Tourism_scenario,Tourism_scenario_preparation,11497,11488,Accompanying_party,Accompanying_party,subframe
1228,1227,Tourism_scenario,Tourism_scenario_preparation,11496,11489,Reason,Reason,subframe
1228,656,Tourism_scenario,Infrastructure,,,,,
1228,849,Tourism_scenario,Touring,,,,,
391,699,Import_export_scenario,Exporting,4034,6828,Agent,Exporter,perspective_on
391,699,Import_export_scenario,Exporting,4045,6839,Exporting_area,Exporting_area,perspective_on
391,699,Import_export_scenario,Exporting,4038,6832,Goods,Goods,perspective_on
391,699,Import_export_scenario,Exporting,4043,6837,Importing_area,Importing_area,perspective_on
391,699,Import_export_scenario,Exporting,4036,6830,Manner,Manner,perspective_on
391,699,Import_export_scenario,Exporting,4037,6831,Means,Means,perspective_on
391,699,Import_export_scenario,Exporting,4044,6838,Path,Path,perspective_on
391,699,Import_export_scenario,Exporting,4041,6835,Time,Time,perspective_on
391,699,Import_export_scenario,Exporting,4035,6829,Vehicle,Vehicle,perspective_on
391,699,Import_export_scenario,Exporting,4042,6836,Depictive,Depictive,perspective_on
391,699,Import_export_scenario,Exporting,4039,6833,Purpose,Purpose,perspective_on
391,698,Import_export_scenario,Importing,4034,6812,Agent,Importer,perspective_on
391,698,Import_export_scenario,Importing,4045,6823,Exporting_area,Exporting_area,perspective_on
391,698,Import_export_scenario,Importing,4038,6816,Goods,Goods,perspective_on
391,698,Import_export_scenario,Importing,4043,6821,Importing_area,Importing_area,perspective_on
391,698,Import_export_scenario,Importing,4036,6814,Manner,Manner,perspective_on
391,698,Import_export_scenario,Importing,4037,6815,Means,Means,perspective_on
391,698,Import_export_scenario,Importing,4044,6822,Path,Path,perspective_on
391,698,Import_export_scenario,Importing,4041,6819,Time,Time,perspective_on
391,698,Import_export_scenario,Importing,4035,6813,Vehicle,Vehicle,perspective_on
391,698,Import_export_scenario,Importing,4042,6820,Depictive,Depictive,perspective_on
391,698,Import_export_scenario,Importing,4040,6818,Explanation,Explanation,perspective_on
391,698,Import_export_scenario,Importing,4039,6817,Purpose,Purpose,perspective_on
76,337,Commerce_scenario,Businesses,973,3544,Goods,Product,using
76,337,Commerce_scenario,Businesses,971,3550,Seller,Service_provider,using
76,77,Commerce_scenario,Expensiveness,970,980,Buyer,Payer,using
76,77,Commerce_scenario,Expensiveness,973,979,Goods,Goods,using
76,77,Commerce_scenario,Expensiveness,972,981,Money,Asset,using
76,77,Commerce_scenario,Expensiveness,974,986,Rate,Rate,using
76,159,Commerce_scenario,Commercial_transaction,970,1807,Buyer,Buyer,subframe
76,159,Commerce_scenario,Commercial_transaction,973,1808,Goods,Goods,subframe
76,159,Commerce_scenario,Commercial_transaction,971,1812,Seller,Seller,subframe
76,706,Commerce_scenario,Having_commercial_agreement,970,6903,Buyer,Party_1,subframe
76,706,Commerce_scenario,Having_commercial_agreement,971,6904,Seller,Party_2,subframe
76,577,Commerce_scenario,Exchange_currency,970,5676,Buyer,Money_owner,using
76,577,Commerce_scenario,Exchange_currency,973,5679,Goods,Sum_2,using
76,577,Commerce_scenario,Exchange_currency,972,5677,Money,Sum_1,using
76,577,Commerce_scenario,Exchange_currency,971,5680,Seller,Exchange_service,using
76,577,Commerce_scenario,Exchange_currency,977,5684,Manner,Manner,using
76,577,Commerce_scenario,Exchange_currency,976,5686,Means,Means,using
76,577,Commerce_scenario,Exchange_currency,978,5687,Purpose,Purpose,using
76,577,Commerce_scenario,Exchange_currency,974,5685,Rate,Exchange_rate,using
